,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLlt,DESWLltd,Difficulty
144,179,628,11911,4.385474860335195,5.481508903423085,18.995222929936304,16.574623074020227,4.285639919684688,3.9062206870147915,3
145,408,1,64,0.04411764705882353,0.2053564712318962,64.0,0.0,16.75,33.51538825673962,3
146,111,538,15225,5.783783783783784,6.71747137835483,28.308550185873607,29.341559290799644,4.036117777907862,3.302915357437887,3
147,1,116,4747,116.0,0.0,41.025862068965516,38.530879064695846,4.548252002913329,3.562576923671571,3
148,619,114,3807,0.6962843295638126,1.0364141096672126,33.45614035087719,46.709843500486606,4.913947304810249,6.633930355778243,3
149,57,83,2367,2.3157894736842106,1.568974351951675,28.746987951807228,19.316540994386305,4.252976190476191,3.4645298862567833,3
150,3035,6970,125283,3.0365733113673805,3.4621483632430454,18.97431850789096,18.888483442167548,1.0227571430149212,0.3129682718078402,3
151,600,1598,40161,3.5433333333333334,3.8190036513322276,25.479349186483105,34.496910116508325,4.714063176114236,5.408815062013626,3
152,172,508,14637,3.6569767441860463,5.113116755262639,28.834645669291337,21.508106429839064,4.464053888548683,3.838626320565634,3
153,1,1693,47108,1693.0,0.0,27.950383933845245,26.481789843139115,4.508254805880136,3.486659148309629,3
154,175,106,2552,1.4685714285714286,0.6658062474802061,24.17924528301887,17.32911018511224,3.636908962597036,2.691984712921979,3
155,693,590,27044,1.8398268398268398,1.6032168146323003,45.88813559322034,47.3214506301775,7.744691537152264,11.305166987888295,3
156,1819,1,14,0.0010995052226498076,0.03314055387158116,14.0,0.0,263.64285714285717,934.2173658922712,3
157,1,1478,39263,1478.0,0.0,26.56427604871448,35.621178130111204,3.8544820849797983,2.7075528570330634,3
158,838,2047,46636,3.379474940334129,2.7964619158832433,22.91646311675623,20.100732100317085,4.043214656719237,2.9137023592975964,3
159,227,80,3340,1.2951541850220265,0.519338233617151,41.775,34.46772947265311,3.9274965800273596,3.0198516281445773,3
160,1,3973,107701,3973.0,0.0,27.108230556254718,16.656532826321158,4.096120987086387,2.767321974866548,3
161,37,1109,18820,30.83783783783784,38.68829944885112,17.14697926059513,16.933941628064325,2.8880929437646587,5.137554808554288,3
162,3,10,734,3.6666666666666665,4.4969125210773475,73.4,44.432420595776684,7.618680377035133,11.098195070364524,3
163,333,3108,103044,9.3993993993994,63.16853570839823,33.16924066924067,25.422940948097324,4.357926238582895,3.7442851282455094,3
164,1,873,25236,873.0,0.0,29.07101947308133,26.690187152866912,4.232388474281316,3.279564014262181,3
165,10156,3849,57490,0.6877707758960221,1.633181712469223,14.989867498051442,18.081687315305103,4.254938490655311,7.417666076883895,3
166,398,5646,155384,15.160804020100503,16.11903806988107,27.52089975203684,24.905357639430484,3.7977315363633224,3.704938976981809,3
