CNCADC,CNCAdd,CNCAll,CNCCaus,CNCLogic,CNCTemp,CRFANP1,CRFANPa,CRFAO1,CRFAOa,CRFCWO1,CRFCWO1d,CRFCWOa,CRFCWOad,CRFNO1,CRFNOa,CRFSO1,CRFSOa,DESPC,DESPL,DESPLd,DESSC,DESSL,DESSLd,DESWC,DESWLlt,DESWLltd,DESWLsy,DESWLsyd,DRNEG,DRNP,DRVP,LDTTRa,LDTTRcw,RDFHGL,SYNLE,SYNNP,WRDADJ,WRDADV,WRDNOUN,WRDPRO,WRDPRP1p,WRDPRP1s,WRDPRP2p,WRDPRP2s,WRDPRP3p,WRDPRP3s,WRDVERB,category,filename,grade,id
2.7937068078223795,1.6174092045287458,74.98897220996912,7.498897220996913,62.490810174974264,0.5881488016468167,0.03522012578616352,0.008711901214615793,0.1509433962264151,0.04006369788641701,0.1459119496855346,0.35301792110953895,0.03294740031817378,0.17849893313532106,0.12578616352201258,0.12578616352201258,0.1459119496855346,0.03294740031817378,615.0,1.2943089430894308,1.0466594800391356,796.0,11.207286432160805,13.481459338768977,6801.0,5.152624614027349,3.23558128845056,2.061020438170857,1.1787510254614133,3.9700044111160118,171.15130127922365,24.40817526834289,0.24893398029701513,0.42909576242909575,194.17195557629344,6.341789052069426,0.3238831615120275,66.60785178650198,21.467431260108807,243.7876782826055,42.64078811939421,19.261873253933246,2.0585208057638584,0.0,0.5881488016468167,41.02337891486546,56.90339655932951,108.80752830466108,Comunicación,capacidades_comunica_ande.txt,1,11.0
1.6592920353982301,1.2444690265486726,60.01106194690266,7.051991150442477,45.35398230088496,4.701327433628319,0.00682261208576998,0.0027099685893239764,0.02290448343079922,0.010102474394450615,0.01949317738791423,0.13825047350095238,0.008037137625928007,0.08928909252932246,0.016569200779727095,0.016569200779727095,0.01949317738791423,0.008037137625928007,1746.0,1.1758304696449027,0.5226924117343383,2053.0,4.759863614223089,4.9222207950965045,7232.0,4.880807522123894,2.9393118608212805,1.9518805309734513,1.0917058600384062,3.8716814159292037,186.39380530973452,29.175884955752213,0.21612278761061948,0.39072847682119205,200.8138107949084,3.2585415604283527,0.17507418397626112,50.19358407079646,27.516592920353983,245.9900442477876,49.7787610619469,18.390486725663717,1.5210176991150441,0.13827433628318583,5.66924778761062,44.66261061946902,61.80862831858407,135.64712389380531,Comunicación,cartilla-acogida-comunidad-educativa-reinicio-clases.txt,1,12.0
0.0,0.0,34.364261168384886,0.0,30.927835051546392,3.4364261168384878,0.0,0.00875,0.05128205128205128,0.034375,0.02564102564102564,0.15806189751202507,0.03125,0.17399263633843817,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.03125,199.0,0.20100502512562815,0.4367525143244375,40.0,9.8,6.3095166217389425,291.0,5.054982817869416,2.7565107400817204,1.9725085910652922,1.0081797225787559,0.0,219.93127147766322,6.8728522336769755,0.570446735395189,0.7586206896551724,195.66049484536083,8.7,0.0625,24.054982817869416,0.0,199.3127147766323,51.546391752577314,0.0,68.72852233676977,0.0,6.8728522336769755,0.0,30.927835051546392,75.60137457044674,Comunicación,con-los-ojos-abierto-yo-escucho.txt,1,13.0
0.0,0.0,31.11111111111111,0.0,26.666666666666668,4.444444444444445,0.0,0.013850415512465374,0.08108108108108109,0.04847645429362881,0.02702702702702703,0.16216216216216217,0.04155124653739612,0.19956137013105676,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.04155124653739612,349.0,0.10888252148997135,0.3205585391621088,38.0,7.7105263157894735,4.98369919013262,225.0,5.133333333333334,2.7696770770454653,1.968888888888889,1.0127678734202121,0.0,222.2222222222222,0.0,0.5822222222222222,0.6779661016949152,197.79392982456142,6.657894736842105,0.1,35.55555555555556,0.0,182.22222222222223,53.333333333333336,0.0,88.88888888888889,0.0,0.0,0.0,8.88888888888889,44.44444444444444,Comunicación,con-los-ojos-abiertos-yo-veo.txt,1,14.0
1.2285012285012284,0.0,51.597051597051596,3.6855036855036856,40.54054054054054,6.142506142506142,0.034482758620689655,0.0215650826446281,0.1724137931034483,0.08135330578512397,0.13793103448275862,0.3448275862068966,0.06417871900826447,0.24507103263079194,0.10344827586206896,0.10344827586206896,0.13793103448275862,0.06417871900826447,92.0,0.9565217391304348,0.9430874766732114,88.0,11.738636363636363,8.359119024620274,814.0,4.261670761670762,2.816951173906312,1.7457002457002457,1.0148528117701006,4.914004914004914,190.4176904176904,31.94103194103194,0.33046683046683045,0.5033557046979866,193.81917076167076,8.829787234042554,0.16129032258064516,39.31203931203931,33.16953316953317,191.64619164619165,79.85257985257985,8.5995085995086,7.371007371007371,3.6855036855036856,40.54054054054054,18.42751842751843,79.85257985257985,101.96560196560196,Comunicación,cuentos-trabalenguas-3.txt,1,15.0
1.2254901960784315,0.0,52.69607843137255,3.676470588235294,41.666666666666664,6.127450980392156,0.034482758620689655,0.021435950413223142,0.16091954022988506,0.08083677685950413,0.12643678160919541,0.33234097229427495,0.06379132231404959,0.24438082885421805,0.08045977011494253,0.08045977011494253,0.12643678160919541,0.06379132231404959,92.0,0.9565217391304348,0.9430874766732114,88.0,11.761363636363637,8.346194448780803,816.0,4.278186274509804,2.8409323663895707,1.7475490196078431,1.0121777495166973,4.901960784313726,188.72549019607843,30.637254901960784,0.32965686274509803,0.5098684210526315,193.79487967914437,8.872340425531915,0.16883116883116883,40.44117647058824,33.088235294117645,198.52941176470588,78.43137254901961,8.578431372549021,4.901960784313726,3.676470588235294,40.44117647058824,18.38235294117647,78.43137254901961,100.49019607843138,Comunicación,cuentos-trabalenguas-4.txt,1,16.0
1.2531328320802004,0.0,57.64411027568922,3.7593984962406015,43.859649122807014,8.771929824561402,0.034482758620689655,0.0215650826446281,0.1724137931034483,0.08367768595041322,0.13793103448275862,0.3448275862068966,0.06714876033057851,0.25027945244595096,0.09195402298850575,0.09195402298850575,0.13793103448275862,0.06714876033057851,92.0,0.9565217391304348,0.9430874766732114,88.0,11.477272727272727,7.927193233546377,798.0,4.323308270676692,2.798268903240694,1.7518796992481203,1.0017979954177223,5.012531328320802,182.95739348370927,31.32832080200501,0.32706766917293234,0.5033112582781457,194.08205399863294,8.966666666666667,0.17123287671232876,41.35338345864661,37.59398496240601,196.74185463659146,81.45363408521303,8.771929824561402,7.518796992481203,3.7593984962406015,41.35338345864661,18.796992481203006,80.20050125313283,102.75689223057644,Comunicación,cuentos-trabalenguas-5.txt,1,17.0
5.799502899751451,4.971002485501243,67.10853355426678,2.4855012427506216,53.852526926263465,0.0,0.17391304347826086,0.10816326530612246,0.3333333333333333,0.21224489795918366,0.2753623188405797,0.4466966668818099,0.15918367346938775,0.36584727902524994,0.2608695652173913,0.2608695652173913,0.2753623188405797,0.15918367346938775,79.0,0.8860759493670886,0.954500887165005,70.0,22.771428571428572,18.153450225839737,1207.0,4.9511184755592375,3.198243613632982,1.9784589892294946,1.1518652909450031,0.828500414250207,127.58906379453188,24.026512013256006,0.3951946975973488,0.6790352504638218,182.42606746360516,14.357142857142858,0.474025974025974,77.87903893951948,19.055509527754765,236.12261806130903,62.96603148301575,4.142502071251036,0.828500414250207,2.4855012427506216,2.4855012427506216,48.05302402651201,73.73653686826843,113.50455675227838,Comunicación,cuidados-con-amor.txt,1,18.0
5.485780280063519,3.28425003609066,62.38270535585391,10.14147538617006,42.56893316009817,0.9022664934315,0.043248945147679324,0.024069819727474247,0.14961322081575246,0.06495705617236744,0.11515471167369902,0.3192085588655891,0.04080847784845727,0.1978462685626121,0.0979254571026723,0.0979254571026723,0.11515471167369902,0.04080847784845727,4148.0,1.3715043394406943,0.879218966778679,5689.0,12.041483564774126,9.042372178662912,55416.0,5.034755305326981,3.1217275670336613,1.9953984408834993,1.151851424552975,7.14595062797748,174.80511043741882,29.52215966507868,0.08022953659592898,0.14147934977055301,193.3604476994003,7.869299318539228,0.31413234231444204,73.82344449256533,36.52374765410712,231.26894759636207,56.78865309657861,12.01818969250758,4.836148404792839,0.46917857658437995,3.71733795293778,41.99148260430201,76.96333188970695,122.40147249891729,Comunicación,desarrollo-expresion-diversos-lenguajes.txt,1,19.0
2.034358047016275,1.5822784810126582,65.0994575045208,5.424954792043399,55.15370705244123,0.9041591320072332,0.022435897435897436,0.013861527626085803,0.21153846153846154,0.07822882748624566,0.1987179487179487,0.3990352435252799,0.0633669834335351,0.24362185625281899,0.1987179487179487,0.1987179487179487,0.1987179487179487,0.0633669834335351,202.0,1.5495049504950495,2.429200404744561,313.0,18.06070287539936,17.943632601668646,4424.0,5.292947558770344,3.528953478023309,2.1503164556962027,1.2965596043497425,3.390596745027125,142.85714285714286,18.083182640144667,0.26763110307414106,0.5081344902386117,187.12789319367494,9.690909090909091,0.5379746835443038,87.92947558770344,17.857142857142858,226.03978300180833,34.35804701627487,4.06871609403255,4.520795660036167,0.0,2.2603978300180834,25.99457504520796,52.66726943942133,84.99095840867993,Comunicación,el-muneco-de-brea.txt,1,20.0
4.207573632538569,2.805049088359046,70.12622720897616,5.610098176718092,57.50350631136045,0.0,0.02531645569620253,0.0190625,0.10126582278481013,0.0575,0.06329113924050633,0.2434858741983714,0.04375,0.20453835214941968,0.05063291139240506,0.05063291139240506,0.06329113924050633,0.04375,296.0,0.2702702702702703,0.7032222611490642,80.0,11.4125,6.649612300728516,713.0,4.692847124824684,2.7371357969122716,1.8920056100981768,0.9913259371029364,7.012622720897616,204.76858345021037,35.06311360448808,0.49228611500701264,0.7171314741035857,194.0640466339411,8.192307692307692,0.11643835616438356,33.66058906030855,35.06311360448808,171.10799438990182,58.90603085553997,4.207573632538569,18.2328190743338,2.805049088359046,7.012622720897616,37.86816269284712,109.3969144460028,112.20196353436185,Comunicación,el-muqui.txt,1,21.0
1.601640079441348,0.9609840476648087,54.519828304183484,8.264462809917356,42.5395605099622,1.1531808571977706,0.058734939759036146,0.02817282579217672,0.21084337349397592,0.09334796327341512,0.17319277108433734,0.37841384108997084,0.06627464768397971,0.24876157009945107,0.1460843373493976,0.1460843373493976,0.17319277108433734,0.06627464768397971,943.0,1.4093319194061507,2.2795131382639,1329.0,15.313017306245298,15.473363233380969,15609.0,4.901338971106413,3.0914900380080597,1.9778973669037094,1.1301202581062613,6.919085143186623,161.89377922993145,24.02460119162022,0.2019988468191428,0.36429484448231786,190.03398392748755,10.255140898705255,0.37158686189157103,79.88980716253444,30.943686334806845,225.57498878851945,61.11858543148184,9.353578063937471,3.139214555705042,0.4484592222435774,2.6907553334614644,26.202831699660454,90.97315651226856,114.67742968800052,Comunicación,el-valor-educativo-de-la-observacion-del-desarrollo-del-nino.txt,1,22.0
5.347593582887701,1.7825311942959001,55.258467023172905,7.1301247771836005,39.21568627450981,1.7825311942959001,0.04819277108433735,0.02040816326530612,0.0963855421686747,0.05654761904761905,0.07228915662650602,0.2589660874723455,0.04478458049886622,0.2068306598365116,0.060240963855421686,0.060240963855421686,0.07228915662650602,0.04478458049886622,347.0,0.2420749279538905,0.47309669047210384,84.0,8.095238095238095,3.591057171638642,561.0,4.657754010695188,2.5220202304652655,1.86096256684492,0.8987563998853885,10.695187165775401,208.55614973262033,21.390374331550802,0.5098039215686274,0.684931506849315,197.46627960275018,5.321428571428571,0.11965811965811966,44.563279857397504,37.4331550802139,174.68805704099822,60.60606060606061,0.0,12.477718360071302,0.0,17.825311942959,23.172905525846705,114.08199643493761,133.6898395721925,Comunicación,el-viaje-al-cielo.txt,1,23.0
2.5438819638768764,1.5263291783261257,67.15848384634953,6.105316713304503,56.21979140167896,0.7631645891630628,0.03690036900369004,0.014381487889273356,0.24354243542435425,0.08897869809688581,0.22509225092250923,0.41764306470615237,0.07202908737024222,0.25853606700584775,0.22509225092250923,0.22509225092250923,0.22509225092250923,0.07202908737024222,158.0,1.7215189873417722,2.718603089082442,272.0,18.21323529411765,17.698208653218888,3931.0,5.3223098448232005,3.560597041428503,2.1671330450267106,1.3217159269135694,2.2894937674891884,134.31696769269905,17.04400915797507,0.27423047570592723,0.5198265179677819,186.96222017298396,10.042704626334519,0.5965909090909091,92.59730348511829,15.263291783261256,226.65988298142966,30.272195370134828,1.0175527855507505,2.5438819638768764,0.0,0.2543881963876876,19.842279318239633,56.728567794454335,76.0620707199186,Comunicación,el-zorro-que-devoro-la-nube.txt,1,24.0
2.2664155520796756,0.9576403741181728,83.57008331471255,5.841606282120854,73.70638746129538,0.7980336450984773,0.031578947368421054,0.014803301427783142,0.2206140350877193,0.10312320234574121,0.2057017543859649,0.4042134864505402,0.09240084636421453,0.2895909700860705,0.1780701754385965,0.1780701754385965,0.2057017543859649,0.09240084636421453,1635.0,1.3951070336391438,1.1442612713210778,2281.0,18.70495396755809,18.458532432500395,31327.0,5.091007756887031,3.3205519053722727,2.051265681361126,1.1992121794868356,5.171258020238133,129.95179876783604,19.248571519775275,0.12024770964343856,0.2237677437763036,186.53018754427407,12.0661084178052,0.48612134610660773,74.56826379800172,19.823155744246176,255.4026877773167,36.96491844096147,18.99320075334376,7.6930443387493215,0.22344942062757364,2.7452357391387623,31.857503112331216,38.08216554409934,97.71123950585756,Comunicación,entorno-educativo-calidad-educacion-inicial-guia-docentes.txt,1,25.0
2.736458040976705,1.8243053606511366,63.149031714847034,8.700533258490037,49.11591355599214,0.7718214987370193,0.03773584905660377,0.016082370330556303,0.22149302707136997,0.10520962106960495,0.2026251025430681,0.40195543330384187,0.0942327331362537,0.29215222939749264,0.16652994257588188,0.16652994257588188,0.2026251025430681,0.0942327331362537,1146.0,1.0645724258289704,0.662654796357012,1220.0,15.177049180327868,16.36574184223745,14252.0,4.880437833286556,3.2053433197766577,1.975512208812798,1.1621441950154532,4.490597810833568,138.99803536345775,16.980072972214426,0.18165871456637664,0.3314488774026813,190.17410251077789,10.73257698541329,0.4962140333165068,84.97053045186641,21.470670783047993,243.47460005613246,40.62587706988493,1.4033118158854898,1.8944709514454112,0.140331181588549,1.0524838619141172,39.22256525399944,58.026943586865,84.47937131630648,Comunicación,espacios-educativos-para-ninos-ninas-0-3.txt,1,26.0
0.0,0.0,4.431314623338257,0.0,4.431314623338257,0.0,0.0,2.3904287233915404e-05,0.012,0.0015976031968000127,0.016,0.125475097130865,0.002270907287221963,0.04759989776580202,0.01,0.01,0.016,0.002270907287221963,2501.0,0.20031987205117952,0.6073782464883153,501.0,7.954091816367265,5.579393243500735,2031.0,8.431314623338258,3.5812417073409977,3.1491875923190547,1.3757046732026654,0.0,296.4057114721812,34.958148695224025,0.4037419990152634,0.5124378109452736,196.83731379191397,7.223762376237624,0.12624584717607973,53.17577548005909,7.385524372230428,69.91629739044805,0.9847365829640572,0.0,3.4465780403741997,0.0,1.9694731659281144,43.328409650418514,67.94682422451994,67.4544559330379,Comunicación,f_rutas_ini_bil_02.txt,1,27.0
2.138500937244238,1.4520685376349765,65.05267048604695,9.794862317501385,50.558386355836,1.1088523378303454,0.1144548593981253,0.07780544759948492,0.38085841144548593,0.22398623414212854,0.31623088307844105,0.4650042060733111,0.15231337215861568,0.3593243782716206,0.25949679329057723,0.25949679329057723,0.31623088307844105,0.15231337215861568,1512.0,1.3412698412698412,1.8307891368733935,2028.0,23.7603550295858,18.180222208718245,37877.0,4.819309871425931,3.1486705393260865,1.969295350740555,1.1641802437385118,8.870818702642763,142.27631544208887,31.12706919766613,0.12242257834569792,0.23300399905904493,181.42286065937813,15.514203177660086,0.43217665615141954,75.05874277265886,34.42722496501835,216.91263827652665,69.93690102172823,1.4520685376349765,1.610476014467883,0.026401246138817752,0.8184386303033503,25.054782585738046,105.31457084774401,122.52818333025319,Comunicación,favoreciendo-la-autonomia-y-el-juego.txt,1,28.0
1.6625103906899419,0.997506234413965,59.517871986699916,6.5669160432252704,48.545303408146296,1.745635910224439,0.05275779376498801,0.016038874541946944,0.21103117505995203,0.061275760699813206,0.17266187050359713,0.3779546916996747,0.043247736528902,0.20341428124403815,0.15027977617905675,0.15027977617905675,0.17266187050359713,0.043247736528902,978.0,1.2801635991820042,1.0735884697006401,1252.0,12.874600638977636,11.086622061668484,12030.0,5.062011637572735,3.1309430844983925,2.002992518703242,1.1421746575748424,4.904405652535329,164.75477971737322,31.504571903574398,0.1891105569409809,0.33240689271817675,192.50611183702088,8.669117647058824,0.28506559031281536,58.27098919368246,22.693266832917708,240.8146300914381,63.67414796342477,8.31255195344971,11.388196176226101,0.6650041562759768,14.048212801330008,48.29592684954281,67.41479634247715,126.84954280964256,Comunicación,guia-de-encuentros-con-padres-madres-y-cuidadores.txt,1,29.0
1.9015925837889232,1.7431265351398464,68.21963394342761,8.240234529752,55.85928214879962,0.4753981459472308,0.03134479271991911,0.012898683807774716,0.20728008088978767,0.09239975512702786,0.19919110212335692,0.3993920466887634,0.08265993265993266,0.27536751477359855,0.17391304347826086,0.17391304347826086,0.19919110212335692,0.08265993265993266,687.0,1.4410480349344978,2.604263228951589,990.0,16.71212121212121,17.109479755990865,12621.0,4.968940654464781,3.1872326808684517,2.0254338008081767,1.1704045213164516,6.259408921638539,134.61690832739083,18.619760716266537,0.1861976071626654,0.34459216672655407,188.57837608315145,11.474164133738602,0.5338434373160683,88.66175421915855,23.76990729736154,238.3329371682117,40.250376356865544,7.844069408129308,0.7130972189208462,0.15846604864907693,2.614689802709769,27.335393391965773,57.99857380556216,90.24641470564931,Comunicación,guia-materiales-educativos-ninos-ninas-0-3.txt,1,30.0
1.6083857907434624,1.5251934222567318,61.922852943623305,4.769695793239234,52.993538726047525,1.0260392113363468,0.031323247389729386,0.011157032820184558,0.14894523758789688,0.031726266150534574,0.12657148945237587,0.33249232699444814,0.02058511813483712,0.14199074281872,0.11037715746857021,0.11037715746857021,0.12657148945237587,0.02058511813483712,4124.0,1.138215324927255,0.7908327304578388,4694.0,10.312739667660844,11.792399845379622,36061.0,4.771997448767366,3.2825045401692186,1.9415157649538282,1.195900589013947,1.9688860541859625,167.93766118521395,19.328360278417126,0.12659105404730872,0.24866617140541636,195.15609608001364,6.820102432778489,0.35072655217965654,71.15720584565042,14.50320290618674,233.35459360527994,57.48592662433099,5.823465794071157,12.31247053603616,0.3327694739469233,6.710851057929619,41.845761348825604,60.67496741632234,91.59479770389063,Comunicación,guia-metodologica-educacion-inicial-eib.txt,1,31.0
